timestamp,open,high,low,close,volume
1768161180,3122.05,3122.06,3120.65,3120.65,14062.0
1768161240,3120.55,3122.79,3120.15,3122.6,29889.0
1768161300,3122.61,3123.5,3121.55,3122.61,30867.0
1768161360,3122.8,3125.27,3122.8,3124.28,60994.0
1768161420,3124.16,3124.16,3123.4,3123.41,40777.0
1768161480,3123.41,3124.52,3123.4,3123.95,48658.0
1768161540,3123.96,3123.96,3123.22,3123.22,12410.0
1768161600,3123.01,3123.2,3119.7,3122.39,34237.0
1768161660,3122.39,3122.39,3118.0,3118.06,97183.0
1768161720,3118.05,3118.7,3118.05,3118.65,60621.0
1768161780,3118.5,3119.2,3118.49,3118.81,78734.0
1768161840,3118.81,3118.81,3117.68,3118.63,59714.0
1768161900,3118.63,3118.74,3110.01,3110.58,412272.0
1768161960,3110.57,3112.99,3106.76,3112.82,644753.0
1768162020,3112.83,3113.1,3110.45,3112.94,543687.0
1768162080,3112.94,3112.95,3111.0,3112.01,167418.0
1768162140,3112.0,3114.16,3111.95,3112.61,98893.0
1768162200,3112.6,3113.33,3112.11,3112.16,51658.0
1768162260,3112.0,3112.01,3110.22,3111.58,76630.0
1768162320,3111.58,3114.69,3111.58,3113.93,113413.0
1768162380,3113.93,3115.0,3113.3,3113.31,74902.0
1768162440,3113.3,3113.37,3111.45,3111.67,57469.0
1768162500,3111.68,3111.68,3106.45,3106.5,201400.0
1768162560,3106.58,3108.51,3106.08,3107.4,341073.0
1768162620,3107.4,3107.41,3103.0,3105.7,314309.0
1768162680,3105.31,3105.39,3102.35,3104.1,368402.0
1768162740,3104.11,3104.95,3103.04,3103.68,208700.0
1768162800,3103.68,3104.95,3103.03,3104.51,111264.0
1768162860,3104.51,3106.46,3104.05,3105.48,46672.0
1768162920,3105.48,3108.3,3105.1,3108.3,114326.0
1768162980,3108.3,3109.7,3107.17,3107.46,104918.0
1768163040,3107.46,3107.47,3099.64,3102.9,392250.0
1768163100,3102.93,3103.86,3102.45,3102.8,329382.0
1768163160,3102.9,3105.04,3102.9,3104.88,111691.0
1768163220,3104.88,3104.88,3102.94,3103.96,48369.0
1768163280,3103.96,3105.76,3103.96,3105.03,57879.0
1768163340,3104.9,3105.05,3104.39,3104.66,60787.0
1768163400,3104.65,3104.65,3103.18,3103.88,76175.0
1768163460,3103.88,3103.88,3100.05,3100.51,97932.0
1768163520,3100.51,3105.86,3100.51,3105.86,134989.0
1768163580,3105.86,3107.6,3104.6,3107.06,178058.0
1768163640,3107.05,3108.07,3106.52,3107.9,115790.0
1768163700,3107.9,3110.2,3106.37,3106.96,180427.0
1768163760,3106.97,3109.06,3106.36,3108.4,109001.0
1768163820,3108.41,3108.41,3108.2,3108.29,63773.0
1768163880,3108.3,3109.3,3108.05,3108.33,58740.0
1768163940,3108.4,3109.7,3108.0,3109.47,29493.0
1768164000,3109.54,3109.8,3106.78,3107.37,62796.0
1768164060,3107.37,3108.68,3107.36,3108.17,62875.0
1768164120,3108.17,3108.17,3106.79,3106.9,61273.0
1768164180,3106.89,3106.98,3106.15,3106.15,10520.0
1768164240,3106.22,3107.2,3106.21,3107.2,42113.0
1768164300,3107.19,3108.65,3106.96,3108.48,30213.0
1768164360,3108.48,3109.48,3108.46,3109.46,24346.0
1768164420,3109.31,3110.09,3107.39,3108.94,68209.0
1768164480,3108.94,3109.48,3108.94,3109.44,21650.0
1768164540,3109.48,3111.63,3109.48,3110.5,57232.0
1768164600,3110.5,3110.5,3109.6,3110.07,59121.0
1768164660,3110.07,3111.2,3109.95,3111.11,46854.0
1768164720,3111.11,3111.88,3111.1,3111.88,30614.0
1768164780,3111.9,3113.13,3111.9,3112.11,42459.0
1768164840,3112.11,3113.66,3111.81,3113.35,52998.0
1768164900,3113.36,3113.42,3112.0,3112.39,78840.0
1768164960,3112.43,3114.07,3112.43,3113.86,61299.0
1768165020,3113.87,3113.87,3113.31,3113.31,32723.0
1768165080,3113.46,3115.23,3113.46,3114.59,22670.0
1768165140,3114.59,3114.83,3113.76,3113.76,58327.0
1768165200,3113.77,3113.77,3109.79,3111.19,145959.0
1768165260,3111.19,3112.0,3110.51,3111.14,157226.0
1768165320,3111.15,3111.75,3111.11,3111.12,74371.0
1768165380,3111.11,3111.57,3110.3,3110.3,12175.0
1768165440,3110.06,3110.06,3107.01,3108.05,38001.0
1768165500,3107.94,3108.1,3106.27,3107.58,67403.0
1768165560,3107.59,3108.82,3107.2,3108.17,67157.0
1768165620,3108.17,3108.5,3107.41,3108.49,22709.0
1768165680,3108.41,3110.02,3108.3,3109.0,16142.0
1768165740,3108.99,3109.1,3108.94,3108.98,14350.0
1768165800,3108.99,3109.58,3108.98,3109.58,12587.0
1768165860,3109.6,3109.86,3109.12,3109.85,13566.0
1768165920,3109.66,3109.66,3109.05,3109.49,6679.0
1768165980,3109.49,3110.8,3109.49,3110.52,13663.0
1768166040,3110.52,3111.1,3110.46,3110.79,8418.0
1768166100,3110.78,3112.14,3110.46,3112.12,29510.0
1768166160,3112.14,3116.07,3112.14,3114.72,111083.0
1768166220,3114.99,3114.99,3112.75,3113.75,106719.0
1768166280,3113.8,3115.51,3112.85,3113.63,114074.0
1768166340,3113.63,3113.9,3111.74,3112.55,52821.0
1768166400,3112.64,3112.65,3111.91,3112.24,57661.0
1768166460,3112.23,3112.25,3111.53,3112.14,30026.0
1768166520,3111.95,3112.33,3111.45,3112.31,14900.0
1768166580,3112.31,3112.84,3112.31,3112.84,13284.0
1768166640,3112.94,3113.67,3112.94,3113.27,15693.0
1768166700,3113.26,3113.27,3112.9,3113.15,7582.0
1768166760,3113.15,3113.4,3111.34,3111.34,13506.0
1768166820,3111.34,3112.19,3111.34,3111.98,29409.0
1768166880,3111.98,3112.14,3111.65,3112.13,8963.0
1768166940,3112.14,3112.83,3112.14,3112.82,6659.0
1768167000,3112.82,3115.73,3112.44,3115.3,15388.0
1768167060,3115.3,3117.0,3114.96,3114.96,97595.0
1768167120,3114.96,3115.39,3114.12,3114.51,35199.0
1768167180,3114.52,3115.5,3114.51,3115.22,25172.0
1768167240,3115.22,3115.45,3114.4,3115.34,17599.0
